userID,age,gender,country,total_play_time,avg_session_time,games_played,in_game_purchases,last_login,friend_count,churn,game_genre,max_level_achieved,daily_play_time,subscription_status,device_type,number_of_sessions,social_interactions,achievement_points,favorite_game_mode
02115,40,Female,France,128,88,24,360,14,191,0,Action,25,177,Yes,Console,30,252,783,Multiplayer
02116,47,Female,Germany,411,82,16,341,21,95,0,Adventure,24,26,No,PC,29,374,6833,Multiplayer
02117,25,Male,India,314,77,18,82,5,156,1,RPG,39,177,Yes,Console,37,116,8871,Coop
02118,39,Female,Germany,373,40,28,411,6,125,1,RPG,47,205,No,Console,2,485,9832,Single-player
02119,53,Female,UK,436,96,12,449,0,104,0,Simulation,9,279,No,PC,19,354,9815,Coop
02120,22,Female,Brazil,137,79,20,72,4,58,1,Action,37,98,Yes,Mobile,4,335,6686,Coop
02121,30,Female,India,454,101,15,354,19,24,0,Simulation,34,283,Yes,Mobile,45,104,2839,Single-player
02122,46,Other,Canada,614,85,18,213,19,199,0,Strategy,34,289,No,Console,42,93,7744,Multiplayer
02123,48,Other,South Korea,898,56,5,25,6,26,0,RPG,40,80,No,Console,4,98,5769,Single-player
02124,33,Female,South Korea,902,60,26,289,1,98,0,Simulation,40,160,No,PC,1,243,2361,Coop
02125,59,Female,France,8,67,26,70,20,21,1,Strategy,37,22,No,PC,25,144,3039,Coop
02126,47,Female,UK,231,31,14,349,22,198,0,Adventure,28,135,Yes,Mobile,15,334,8554,Multiplayer
02127,33,Other,USA,610,33,24,176,2,46,0,Action,48,254,Yes,PC,39,169,5501,Multiplayer
02128,29,Other,UK,729,43,27,88,29,121,0,Strategy,11,123,Yes,Console,48,241,4849,Multiplayer
02129,34,Male,Brazil,964,72,7,176,1,54,0,Action,14,274,Yes,Console,31,282,3463,Coop
02130,33,Male,India,396,69,11,456,15,8,1,RPG,26,3,Yes,Console,1,448,5555,Single-player
02131,29,Female,France,748,28,15,26,27,53,0,Adventure,8,222,No,Mobile,40,285,4939,Coop
02132,25,Female,UK,733,33,21,448,16,113,0,RPG,28,171,Yes,Mobile,26,413,6606,Coop
02133,37,Other,Australia,679,73,11,288,20,63,0,Strategy,20,118,No,Console,43,251,1448,Single-player
02134,20,Female,USA,881,29,7,327,11,117,0,Adventure,25,148,Yes,PC,44,68,2788,Coop
02135,33,Female,UK,573,107,21,304,27,108,0,Strategy,10,11,Yes,Mobile,14,192,5549,Multiplayer
02136,47,Other,France,317,36,23,62,4,98,0,Action,11,198,Yes,Console,22,3,4268,Multiplayer
02137,40,Other,Australia,998,67,20,415,3,166,1,RPG,26,145,Yes,PC,21,138,3961,Coop
02138,45,Other,Canada,506,53,20,487,23,82,0,Action,23,294,Yes,Mobile,19,185,4763,Coop
02139,57,Other,India,521,102,26,18,15,7,0,Adventure,19,32,No,Console,0,140,141,Single-player
02140,22,Male,India,745,74,4,483,17,106,0,Simulation,18,158,Yes,Mobile,34,265,3863,Single-player
02141,37,Other,Canada,86,55,27,433,12,154,0,Action,19,244,Yes,Mobile,28,363,9771,Multiplayer
02142,57,Other,Germany,778,109,24,492,27,196,0,Adventure,39,282,Yes,PC,21,215,5460,Single-player
02143,18,Female,South Korea,715,63,1,277,19,111,1,Adventure,40,219,Yes,PC,28,467,6181,Multiplayer
02144,47,Female,Australia,317,116,26,486,20,160,0,Strategy,15,168,No,Mobile,21,273,9286,Multiplayer
02145,38,Female,USA,332,48,21,345,8,137,0,Action,16,282,No,PC,10,86,943,Multiplayer
02146,37,Male,UK,359,118,28,66,15,105,1,RPG,20,265,No,Console,20,104,5558,Coop
02147,23,Other,Brazil,240,119,26,237,2,143,0,Action,19,288,Yes,Mobile,44,169,3290,Coop
02148,39,Other,South Korea,55,16,2,136,28,10,0,Strategy,11,204,No,Console,10,106,9976,Multiplayer
02149,35,Male,France,109,63,26,162,16,18,1,Adventure,7,158,No,PC,21,98,5464,Multiplayer
02150,25,Other,Germany,48,52,4,326,29,191,0,RPG,19,154,Yes,Mobile,45,171,6943,Single-player
02151,56,Female,USA,754,29,5,334,19,51,1,Simulation,24,268,Yes,PC,42,317,4420,Single-player
02152,49,Male,Brazil,15,93,24,387,9,142,1,RPG,31,175,No,PC,8,346,5127,Single-player
02153,50,Other,Brazil,72,34,2,292,21,41,0,Action,48,57,Yes,PC,6,334,5012,Multiplayer
02154,33,Male,USA,883,52,2,27,22,99,1,RPG,8,252,No,Mobile,3,151,8355,Multiplayer
02155,29,Male,Germany,201,94,18,255,19,95,0,Action,24,97,Yes,Console,34,285,7855,Coop
02156,55,Other,France,92,82,24,392,3,82,0,RPG,8,46,Yes,PC,11,448,4220,Coop
02157,51,Female,Canada,648,36,28,290,21,78,0,Action,13,299,Yes,Mobile,41,40,2034,Coop
02158,31,Other,South Korea,32,101,14,111,0,165,0,Adventure,10,203,No,Console,38,252,8984,Single-player
02159,53,Other,Japan,599,34,3,239,20,127,0,Adventure,19,101,Yes,PC,26,66,9027,Multiplayer
02160,50,Female,Japan,418,45,21,242,15,85,0,Action,23,5,Yes,Console,36,486,211,Coop
02161,40,Other,Germany,202,107,18,152,10,48,0,Action,42,264,No,Console,28,23,4521,Single-player
02162,19,Other,Brazil,550,75,22,264,18,76,0,Simulation,33,76,Yes,Console,15,287,3947,Single-player
02163,58,Other,UK,625,18,10,444,7,83,0,Action,30,34,Yes,Console,49,446,1473,Multiplayer
02164,38,Male,Canada,844,92,6,51,4,48,0,Strategy,30,110,No,Mobile,12,131,9954,Coop
02165,19,Male,Canada,758,88,2,480,22,78,1,Action,29,190,Yes,Mobile,6,481,4172,Multiplayer
02166,44,Male,Germany,854,62,20,400,23,198,1,Adventure,37,225,Yes,Mobile,29,0,2337,Multiplayer
02167,26,Other,France,920,30,11,459,7,182,1,RPG,35,220,Yes,Console,9,20,9266,Multiplayer
02168,18,Female,Germany,881,59,18,264,28,149,0,Adventure,9,26,No,Mobile,36,391,2402,Single-player
02169,28,Male,UK,719,25,14,53,17,170,0,Strategy,8,294,Yes,PC,38,301,7479,Single-player
02170,20,Female,India,311,75,26,132,28,49,0,RPG,48,99,No,PC,29,139,986,Single-player
02171,40,Other,Japan,943,35,20,190,14,83,0,Adventure,25,81,No,Mobile,35,128,500,Multiplayer
02172,43,Male,Germany,468,53,13,123,17,123,0,Action,42,5,No,Console,45,405,3588,Single-player
02173,21,Other,Canada,393,38,29,430,12,18,0,Action,46,221,No,Mobile,11,205,4361,Single-player
02174,35,Female,France,808,106,27,217,14,90,0,RPG,37,21,No,Mobile,32,472,3156,Coop
02175,23,Male,Japan,871,107,7,364,25,71,0,Simulation,38,120,Yes,Console,46,155,1825,Coop
02176,52,Male,Australia,210,55,21,402,20,145,1,Strategy,8,138,No,Mobile,0,199,9054,Coop
02177,39,Male,USA,866,100,26,482,12,9,0,Adventure,26,102,No,Mobile,45,63,9768,Single-player
02178,32,Male,Canada,570,80,20,321,2,49,0,Adventure,11,39,Yes,PC,22,423,8271,Coop
02179,39,Female,Australia,155,58,10,300,11,48,0,Strategy,40,297,Yes,PC,42,100,922,Multiplayer
02180,54,Male,France,633,24,26,70,11,168,0,Adventure,23,262,No,Mobile,24,216,8405,Single-player
02181,59,Other,Canada,631,26,19,456,9,98,0,RPG,32,30,No,Mobile,37,54,1726,Multiplayer
02182,29,Male,Germany,808,18,29,213,0,142,1,Simulation,45,55,No,Console,15,342,4666,Multiplayer
02183,59,Female,Canada,321,86,29,361,23,119,0,RPG,1,89,No,Mobile,12,315,8457,Multiplayer
02184,55,Male,France,434,41,13,32,5,22,0,Simulation,49,247,No,Mobile,34,107,701,Multiplayer
02185,35,Female,Canada,573,75,22,373,18,75,1,Action,48,184,Yes,PC,8,228,2652,Coop
02186,52,Female,UK,669,68,2,335,23,112,0,Simulation,9,107,No,PC,28,40,3186,Single-player
02187,47,Other,Brazil,39,41,20,170,12,26,1,Simulation,40,157,Yes,Mobile,11,207,178,Single-player
02188,41,Male,Australia,753,93,12,343,26,5,1,Simulation,28,221,No,Mobile,48,58,246,Coop
02189,59,Male,India,39,52,8,455,0,23,0,Adventure,33,200,Yes,PC,41,451,2811,Multiplayer
02190,47,Male,Brazil,452,92,18,349,18,85,0,Simulation,32,152,No,Mobile,36,485,4024,Single-player
02191,31,Other,France,869,119,25,409,24,136,0,Strategy,8,25,Yes,PC,34,419,2947,Multiplayer
02192,23,Other,Japan,189,100,2,300,5,189,0,Action,37,172,Yes,Mobile,3,288,1919,Multiplayer
02193,20,Female,UK,745,109,16,495,0,66,1,Action,18,200,No,PC,4,364,6311,Single-player
02194,33,Female,Australia,14,68,8,290,24,69,0,Adventure,7,226,No,PC,24,492,8220,Multiplayer
02195,24,Female,France,123,39,16,236,22,77,0,RPG,18,262,No,Mobile,27,496,2463,Coop
02196,31,Other,Australia,739,20,8,336,16,41,1,Strategy,48,292,Yes,Mobile,45,221,3859,Coop
02197,26,Other,Canada,898,89,23,436,16,59,0,RPG,12,111,No,Console,15,44,3453,Single-player
02198,32,Other,South Korea,279,35,13,101,20,82,0,Simulation,4,90,Yes,Mobile,19,376,9756,Coop
02199,38,Female,Germany,936,103,26,9,10,175,0,RPG,13,27,Yes,Mobile,6,74,3280,Coop
02200,52,Other,Brazil,958,11,6,40,19,183,1,Strategy,11,236,Yes,PC,36,49,5852,Single-player
02201,19,Female,Canada,47,43,1,369,11,86,1,Adventure,16,119,Yes,Console,16,46,6547,Single-player
02202,44,Female,USA,188,50,2,125,23,132,1,Adventure,44,122,No,Console,42,460,8157,Coop
02203,19,Male,Japan,303,95,7,272,12,107,1,Simulation,14,245,No,Console,16,118,7253,Coop
02204,52,Male,USA,558,40,13,382,17,181,1,Strategy,16,60,Yes,Mobile,49,171,6556,Coop
02205,35,Male,USA,695,72,27,326,21,165,1,Adventure,22,133,No,Mobile,26,451,2271,Single-player
02206,31,Female,UK,104,64,4,449,23,146,0,Simulation,18,210,No,PC,20,343,5115,Coop
02207,37,Male,India,368,70,9,10,0,196,1,RPG,40,115,Yes,PC,33,32,3719,Single-player
02208,35,Male,Brazil,500,94,19,318,2,70,0,Strategy,25,28,Yes,Console,48,480,2198,Coop
02209,27,Male,South Korea,459,45,20,497,16,23,0,Adventure,35,286,Yes,PC,39,331,2318,Single-player
02210,42,Other,Canada,246,49,3,194,6,104,1,Strategy,7,261,No,Mobile,19,276,1008,Coop
02211,19,Female,USA,263,32,23,429,16,79,1,Adventure,20,161,Yes,Console,41,480,7712,Multiplayer
02212,42,Male,USA,205,35,2,19,15,137,0,Adventure,27,151,Yes,PC,31,173,9930,Multiplayer
02213,50,Other,Japan,506,27,16,396,11,148,0,Strategy,29,201,Yes,Mobile,44,224,4536,Single-player
02214,53,Other,South Korea,529,88,10,470,24,142,0,Adventure,10,279,No,Console,37,200,5720,Multiplayer
02215,48,Other,South Korea,363,43,28,272,7,63,0,RPG,11,1,No,Console,21,414,1486,Coop
02216,31,Male,South Korea,762,95,12,476,10,140,0,Simulation,20,253,Yes,Mobile,14,61,1312,Multiplayer
02217,18,Other,Canada,749,37,18,234,2,70,1,Action,33,86,No,PC,35,377,2636,Coop
02218,33,Female,Brazil,339,116,2,486,27,167,0,Strategy,43,290,Yes,PC,49,221,6769,Coop
02219,20,Other,Brazil,406,58,14,415,28,135,0,Strategy,37,298,No,Mobile,27,271,664,Single-player
02220,52,Other,Canada,452,73,12,226,11,104,0,Simulation,13,290,No,Mobile,1,267,7988,Single-player
02221,58,Other,UK,832,80,20,226,3,165,0,RPG,16,133,Yes,Mobile,32,53,6832,Coop
02222,23,Other,Canada,876,72,24,353,8,51,0,Action,11,183,Yes,PC,36,367,4938,Coop
02223,42,Female,Germany,813,113,24,340,25,1,1,RPG,5,252,Yes,PC,21,392,5729,Single-player
02224,30,Male,France,577,71,24,271,21,149,0,Strategy,38,278,Yes,Mobile,27,290,5924,Coop
02225,51,Female,Germany,847,51,8,278,20,118,1,Action,3,138,No,PC,9,180,4104,Coop
02226,25,Female,UK,964,33,23,394,28,117,0,Adventure,2,184,Yes,Mobile,15,426,2539,Single-player
02227,38,Male,UK,149,44,22,123,20,3,1,Strategy,38,262,No,Console,49,325,7641,Coop
02228,51,Other,Canada,192,86,28,397,16,51,1,RPG,10,175,Yes,PC,13,472,1335,Coop
02229,21,Male,Canada,907,64,7,194,15,110,1,Simulation,6,84,Yes,Mobile,34,311,8130,Multiplayer
02230,42,Male,India,146,58,13,70,11,6,0,Adventure,21,247,Yes,PC,26,447,8914,Multiplayer
02231,32,Female,Japan,405,86,15,231,29,0,1,Action,31,78,Yes,PC,10,155,7360,Multiplayer
02232,21,Male,Germany,182,104,14,172,14,82,0,Strategy,34,71,No,Mobile,6,214,3017,Single-player
02233,29,Other,Brazil,105,68,5,498,14,185,0,Simulation,49,219,No,Mobile,39,284,5719,Multiplayer
02234,49,Female,India,235,92,8,202,0,189,0,Simulation,32,91,Yes,Console,42,341,7548,Coop
02235,49,Other,South Korea,637,102,18,32,2,93,0,RPG,29,107,Yes,PC,33,377,4388,Coop
02236,45,Female,Australia,957,31,5,210,1,113,0,Simulation,1,234,No,Mobile,4,441,3555,Coop
02237,30,Other,Brazil,178,114,23,300,25,193,0,RPG,33,164,Yes,Mobile,38,151,672,Multiplayer
02238,48,Male,South Korea,431,94,9,181,29,54,1,Action,38,116,Yes,Mobile,23,147,6440,Coop
02239,31,Male,India,400,70,10,240,16,116,0,Strategy,17,218,Yes,Mobile,25,154,2524,Single-player
02240,37,Male,USA,524,89,17,488,11,12,0,Action,34,153,No,Mobile,34,230,4520,Coop
02241,35,Other,India,742,39,27,50,4,27,1,RPG,49,75,No,PC,45,224,8161,Coop
02242,46,Female,India,539,78,25,370,29,13,0,Action,16,190,No,Mobile,21,402,7412,Coop
02243,23,Female,India,890,114,3,379,29,130,0,Strategy,7,94,No,Console,40,345,8369,Single-player
02244,49,Female,Canada,322,69,1,342,10,15,1,Strategy,36,2,Yes,Console,3,293,9511,Coop
02245,46,Male,Germany,260,114,7,406,18,88,0,Simulation,13,89,No,Console,37,59,6026,Coop
02246,19,Other,India,611,15,15,28,14,173,0,RPG,20,53,Yes,Console,19,386,960,Coop
02247,40,Female,Canada,699,94,19,5,29,110,0,Action,4,197,Yes,Mobile,36,406,3368,Coop
02248,36,Other,South Korea,398,115,8,422,6,120,0,Simulation,5,57,No,Mobile,2,108,1140,Single-player
02249,48,Female,Japan,336,20,11,132,7,130,0,Simulation,16,147,No,Mobile,35,314,1846,Multiplayer
02250,22,Male,Germany,299,33,2,95,9,97,0,Action,9,178,No,PC,3,218,1090,Single-player
02251,36,Other,South Korea,118,101,20,423,5,130,0,RPG,43,167,No,Console,5,90,2301,Multiplayer
02252,51,Female,UK,557,88,28,345,27,168,0,RPG,12,168,No,PC,49,73,1512,Single-player
02253,27,Female,Brazil,412,112,2,461,20,156,1,Strategy,14,64,No,PC,11,279,3918,Multiplayer
02254,42,Female,Australia,579,119,11,81,14,167,0,RPG,15,268,Yes,PC,0,439,9784,Single-player
02255,19,Female,UK,383,113,20,276,9,18,1,Simulation,5,191,Yes,Console,23,496,9689,Coop
02256,28,Male,France,479,60,28,314,27,147,0,Strategy,42,11,Yes,PC,18,179,257,Single-player
02257,48,Female,Japan,304,28,17,216,20,20,1,Adventure,18,171,Yes,PC,3,228,4670,Single-player
02258,32,Female,France,682,59,29,403,16,147,0,Strategy,8,267,No,PC,30,40,5252,Multiplayer
02259,26,Male,USA,869,90,10,279,27,91,0,Simulation,8,281,No,Mobile,3,193,1739,Coop
02260,40,Female,USA,195,12,5,130,21,46,0,Action,25,297,Yes,PC,19,353,5451,Coop
02261,36,Other,India,332,12,3,85,5,90,0,Action,4,103,No,Console,45,405,1854,Coop
02262,26,Other,Japan,19,112,9,327,18,43,1,Action,26,155,No,Mobile,35,368,7488,Single-player
02263,52,Female,South Korea,622,101,20,365,19,113,1,Simulation,11,216,No,Console,2,113,8063,Multiplayer
02264,38,Male,UK,657,40,22,312,19,88,0,Strategy,6,240,Yes,Mobile,27,449,1221,Coop
02265,26,Male,Japan,703,115,25,365,5,1,0,Action,33,266,No,Console,28,27,3731,Single-player
02266,45,Male,UK,432,56,2,92,13,170,1,RPG,22,98,No,PC,17,488,9609,Coop
02267,24,Female,Australia,882,17,23,70,23,184,1,Adventure,29,291,No,Mobile,9,231,8041,Multiplayer
02268,33,Female,South Korea,425,26,19,325,27,87,0,Action,5,156,No,Mobile,11,105,8736,Multiplayer
02269,33,Other,France,228,108,17,325,12,146,0,Action,1,39,Yes,Mobile,12,215,8813,Coop
02270,50,Male,UK,523,109,25,331,12,89,0,Adventure,22,292,Yes,Mobile,36,293,2691,Multiplayer
02271,21,Female,Australia,216,100,25,190,8,191,0,RPG,35,176,No,Console,22,359,8685,Multiplayer
02272,21,Female,Japan,989,113,12,213,8,173,0,Adventure,31,71,Yes,Mobile,32,213,8155,Multiplayer
02273,56,Female,Australia,590,54,27,46,20,168,0,Action,3,180,Yes,PC,1,322,3614,Multiplayer
02274,57,Male,Brazil,374,106,20,217,23,66,0,Action,3,110,No,PC,29,441,7945,Multiplayer
02275,34,Male,Australia,35,69,9,88,28,90,1,Strategy,7,53,No,Console,34,233,9658,Coop
02276,54,Other,Australia,775,84,23,274,7,13,0,Simulation,1,137,Yes,Console,29,164,4519,Multiplayer
02277,56,Male,India,27,30,4,483,9,147,1,Strategy,42,232,No,Mobile,19,385,7550,Single-player
02278,46,Female,USA,371,79,28,226,19,34,1,Strategy,24,78,No,Mobile,25,440,7806,Single-player
02279,53,Other,France,85,30,18,396,3,152,1,Strategy,37,207,No,PC,33,214,5093,Single-player
02280,55,Male,Brazil,187,67,16,216,2,127,0,Strategy,30,31,Yes,PC,45,460,9371,Multiplayer
02281,56,Male,Brazil,304,64,29,239,12,131,0,Strategy,32,231,No,Console,48,78,6024,Coop
02282,54,Male,USA,765,37,21,300,20,56,0,RPG,32,178,Yes,Console,23,352,5652,Multiplayer
02283,52,Male,Germany,421,90,24,415,7,1,0,Simulation,21,173,No,Mobile,16,300,4030,Multiplayer
02284,24,Female,UK,79,91,10,413,23,65,0,Simulation,48,34,No,PC,33,52,7942,Single-player
02285,44,Male,Australia,185,84,26,340,8,88,0,Simulation,16,87,Yes,Console,45,76,560,Multiplayer
02286,45,Female,Japan,4,55,22,381,13,110,0,RPG,4,114,Yes,Mobile,19,467,3730,Coop
02287,39,Female,Australia,557,53,12,169,0,86,0,RPG,17,290,No,Console,36,6,2313,Single-player
02288,31,Female,Japan,865,98,28,364,13,148,0,RPG,13,103,No,Mobile,5,375,4246,Single-player
02289,24,Other,Australia,496,103,11,231,11,88,1,Action,35,189,Yes,Console,34,460,3139,Coop
02290,54,Female,Brazil,508,34,5,107,3,90,1,Simulation,40,163,Yes,Mobile,7,422,7050,Multiplayer
02291,39,Male,Germany,613,80,20,327,21,51,0,Adventure,34,75,No,Console,26,67,8754,Single-player
02292,22,Other,USA,970,58,11,232,20,117,1,Strategy,11,187,Yes,Console,47,318,7571,Coop
02293,19,Male,South Korea,1,110,16,169,3,142,0,Action,36,79,Yes,PC,1,173,899,Single-player
02294,44,Female,Canada,216,55,15,134,12,173,1,Action,25,110,Yes,Console,8,218,1677,Multiplayer
02295,38,Male,France,536,100,6,130,15,114,1,Strategy,40,19,No,Mobile,22,223,3776,Single-player
02296,55,Other,South Korea,256,99,13,36,10,30,0,Action,30,175,Yes,PC,23,1,1998,Multiplayer
02297,32,Other,France,734,72,16,258,2,61,0,RPG,13,227,No,Console,21,142,4634,Coop
02298,38,Male,UK,452,86,27,401,1,33,1,Action,24,182,No,Mobile,13,4,8080,Coop
02299,27,Male,USA,423,97,3,498,24,35,0,Simulation,36,95,Yes,PC,20,258,1935,Coop
02300,40,Male,Japan,323,21,18,123,25,120,0,Simulation,34,266,Yes,Console,11,143,1623,Single-player
02301,56,Other,South Korea,498,87,1,425,2,103,0,Adventure,8,176,No,Console,38,48,2273,Multiplayer
02302,22,Female,South Korea,580,66,25,392,19,43,0,Simulation,18,11,Yes,Mobile,35,345,5217,Multiplayer
02303,18,Male,France,196,82,17,440,16,190,1,Strategy,7,173,No,PC,32,133,892,Multiplayer
02304,30,Female,South Korea,503,73,27,407,0,76,0,Strategy,49,30,No,PC,0,290,2745,Coop
02305,38,Other,Japan,271,40,20,262,25,17,0,Simulation,46,295,Yes,PC,22,165,1700,Multiplayer
02306,43,Male,USA,693,13,6,352,24,44,1,RPG,22,93,Yes,PC,42,467,1173,Multiplayer
02307,38,Male,UK,958,63,9,216,10,107,0,Simulation,7,282,No,Console,49,85,685,Single-player
02308,35,Other,Canada,17,92,4,169,15,166,0,RPG,13,152,No,Mobile,49,63,2940,Coop
02309,54,Male,USA,106,74,7,97,19,25,0,Strategy,2,34,No,PC,2,468,2822,Multiplayer
02310,49,Female,India,528,102,23,357,9,111,0,Simulation,44,179,Yes,Console,22,415,703,Multiplayer
02311,53,Other,UK,124,118,29,185,19,100,1,Adventure,2,38,Yes,PC,49,256,8414,Coop
02312,34,Other,South Korea,482,15,22,212,5,74,0,Strategy,29,190,Yes,Console,13,124,5235,Coop
02313,52,Male,Japan,593,74,25,357,1,95,1,Adventure,27,146,No,PC,8,47,9618,Single-player
02314,28,Other,Germany,3,98,11,311,21,23,0,Strategy,40,106,No,Console,42,278,9626,Multiplayer
02315,38,Male,South Korea,626,100,26,231,28,116,0,Action,18,145,No,PC,46,273,5283,Coop
02316,43,Male,Brazil,350,31,23,441,6,185,0,Action,2,117,Yes,Mobile,26,144,5772,Single-player
02317,21,Other,Brazil,350,26,3,401,16,104,0,Action,4,207,No,Mobile,46,228,2077,Multiplayer
02318,51,Male,Germany,648,68,16,166,7,177,0,Adventure,49,78,No,Mobile,15,30,7470,Coop
02319,35,Female,Canada,798,38,6,305,12,199,0,RPG,46,284,No,Mobile,24,476,4992,Coop
02320,57,Female,Brazil,900,76,7,160,21,38,1,Strategy,8,272,Yes,Console,27,437,9090,Multiplayer
02321,52,Male,Canada,227,26,12,283,24,199,1,Action,36,14,Yes,Mobile,24,460,9653,Single-player
02322,58,Female,UK,15,11,7,183,28,110,0,Adventure,48,167,No,PC,30,315,5020,Single-player
02323,46,Male,Germany,809,41,29,24,3,158,1,Strategy,9,74,Yes,Mobile,22,254,8109,Coop
02324,46,Female,Canada,424,31,22,141,10,82,0,Action,18,258,No,Mobile,10,321,7781,Coop
02325,55,Other,India,463,112,19,182,1,163,0,Action,22,165,Yes,Console,45,72,8787,Single-player
02326,59,Male,Canada,723,106,22,83,24,166,0,Action,45,124,No,PC,41,479,8923,Coop
02327,38,Male,Australia,245,67,16,230,7,20,1,Adventure,11,245,Yes,Console,33,85,1169,Coop
02328,59,Male,UK,797,62,18,467,17,22,1,RPG,27,175,No,Console,11,361,5342,Multiplayer
02329,30,Male,India,793,95,10,390,7,53,0,Action,32,56,No,Mobile,26,17,2195,Single-player
02330,58,Male,Germany,176,56,29,387,10,163,0,Action,2,203,No,PC,26,378,2988,Coop
02331,34,Male,France,542,13,1,222,23,142,1,RPG,2,176,No,PC,43,273,8461,Single-player
02332,26,Other,South Korea,508,47,8,157,4,129,0,RPG,30,222,No,Console,44,82,8561,Multiplayer
02333,58,Other,Japan,561,22,3,317,6,75,0,Simulation,22,271,Yes,Console,19,364,6855,Single-player
02334,18,Female,Brazil,654,70,16,184,22,69,1,Action,22,260,No,PC,8,101,1881,Single-player
02335,19,Male,Australia,563,96,24,420,3,165,0,Strategy,24,208,Yes,Console,7,190,4605,Coop
02336,46,Female,Australia,232,73,3,182,21,64,0,Simulation,27,62,No,PC,48,286,6955,Single-player
02337,50,Female,France,677,86,2,84,9,49,0,Strategy,11,240,No,PC,12,284,9492,Multiplayer
02338,27,Other,South Korea,37,93,12,64,5,116,0,RPG,13,55,Yes,PC,40,343,453,Multiplayer
02339,57,Female,South Korea,490,42,8,51,12,86,0,Simulation,27,231,No,Console,0,96,9426,Single-player
02340,38,Other,Brazil,443,107,19,2,15,0,1,Adventure,15,188,No,Console,0,369,409,Multiplayer
02341,45,Female,Canada,19,47,24,76,21,20,0,Simulation,48,267,No,PC,41,210,5232,Single-player
02342,28,Male,Germany,610,38,18,134,24,56,0,Simulation,48,137,No,Console,33,254,198,Multiplayer
02343,51,Female,South Korea,726,70,20,325,1,146,0,RPG,49,171,Yes,Mobile,30,79,8697,Coop
02344,25,Other,South Korea,555,41,25,69,25,28,1,Action,17,219,No,Mobile,3,178,6266,Multiplayer
02345,39,Other,Japan,110,20,15,161,23,177,0,RPG,39,214,No,Console,14,31,1293,Single-player
02346,25,Other,India,486,27,17,95,14,33,0,RPG,9,275,Yes,Mobile,14,276,9417,Coop
02347,32,Female,India,88,54,18,15,7,80,0,RPG,23,250,Yes,Console,38,413,2140,Coop
02348,34,Female,Japan,318,30,18,229,16,53,1,Strategy,4,113,Yes,Mobile,19,262,2523,Coop
02349,40,Other,USA,117,21,9,391,26,31,0,Adventure,15,214,No,Console,3,293,2949,Multiplayer
02350,41,Male,Germany,433,112,26,404,28,131,0,Strategy,43,116,Yes,Console,21,139,20,Coop
02351,36,Male,South Korea,917,29,5,376,13,29,0,Simulation,31,282,No,PC,13,186,8905,Single-player
02352,22,Female,Brazil,238,16,11,266,29,94,1,RPG,6,204,No,Console,20,347,7993,Multiplayer
02353,49,Female,Germany,71,100,29,305,17,145,0,Action,26,294,Yes,Console,24,13,302,Coop
02354,18,Other,France,821,80,4,342,28,68,1,RPG,1,88,No,PC,20,326,3794,Coop
02355,40,Female,Australia,904,11,26,5,13,28,0,Strategy,22,217,Yes,Console,37,16,7018,Multiplayer
